assignment_cost,assignment_cycles,assignment_gap,assignment_single_cycle,entropy,experiment,h_norm,n,opt_cost,relaxed_cost,rho,seed,sharpness,tau
3.034958866473906,"[4, 4]",-0.7697548982499292,False,10.723608799361354,phase_diagram,7.814726212639362,8,13.181426416481719,5.870783192738017,2.0,1,0.3363736229212007,3.0
3.034958866473906,"[4, 4]",-0.7697548982499292,False,12.614065378002747,phase_diagram,7.556733515986634,8,13.181426416481719,12.184941177411652,5.0,1,0.3985578689527436,3.0
3.034958866473906,"[4, 4]",-0.7697548982499292,False,10.631988321073916,phase_diagram,7.394905191042658,8,13.181426416481719,14.86794866503752,10.0,1,0.5788327876070788,3.0
13.826826675860465,[8],0.048962854169693995,True,2.17556892249474,phase_diagram,2.8765627355858086,8,13.181426416481719,14.001391998815652,20.0,1,0.9473149293944163,3.0
13.826826675860465,[8],0.048962854169693995,True,1.0200602804828207,phase_diagram,1.2899430804287169,8,13.181426416481719,13.90914275809687,50.0,1,0.9791318300257961,3.0
24.402833370845194,[8],0.8513044491400805,True,0.8978827901036097,phase_diagram,1.1765286259923786,8,13.181426416481719,24.430902319526467,100.0,1,0.9810380092079285,3.0
4.480081033109882,"[4, 4]",-0.6852827094150136,False,2.864469909456516,phase_diagram,5.935498374338293,8,14.235255472562214,4.569080769736149,0.5,2,0.7530851340262322,0.35
4.480081033109882,"[4, 4]",-0.6852827094150136,False,2.8171309067121784,phase_diagram,5.928584573166121,8,14.235255472562214,4.568036551164215,1.0,2,0.7528321483144101,0.35
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,2.805133957813859,phase_diagram,5.926737285287039,8,14.235255472562214,4.735912383693879,2.0,2,0.7530031225502647,0.35
4.984152957515922,"[4, 4]",-0.6498726020672658,False,2.8342141141913517,phase_diagram,5.92492002700056,8,14.235255472562214,4.527041138157676,5.0,2,0.7517847136808375,0.35
4.984152957515922,"[4, 4]",-0.6498726020672658,False,2.827324929645047,phase_diagram,5.924524182088107,8,14.235255472562214,4.52420659756449,10.0,2,0.7520426352097209,0.35
16.225707715772018,[8],0.13982553717046434,True,0.06628863637193412,phase_diagram,0.061168839698400146,8,14.235255472562214,16.227981629516893,20.0,2,0.9990839692113075,0.35
27.04177828285195,[8],0.8996342099355862,True,0.07611839191913457,phase_diagram,0.07401361236489766,8,14.235255472562214,27.03931092891868,50.0,2,0.9989013429662745,0.35
27.04177828285195,[8],0.8996342099355862,True,0.08237208170041727,phase_diagram,0.08314590667963286,8,14.235255472562214,27.03403157227185,100.0,2,0.9987647864639542,0.35
4.480081033109882,"[4, 4]",-0.6852827094150136,False,3.362296714843471,phase_diagram,6.0389215378070755,8,14.235255472562214,4.581469928533087,0.5,2,0.7560074710396975,0.5
4.480081033109882,"[4, 4]",-0.6852827094150136,False,2.867252234518469,phase_diagram,5.935370659298526,8,14.235255472562214,4.5758829828200955,1.0,2,0.7525796555584274,0.5
4.480081033109882,"[4, 4]",-0.6852827094150136,False,2.853345587555327,phase_diagram,5.932221360919147,8,14.235255472562214,4.758663796803991,2.0,2,0.7528637929029363,0.5
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,2.8763643274949944,phase_diagram,5.92894844893725,8,14.235255472562214,4.768296042321956,5.0,2,0.7521623378796933,0.5
4.984152957515922,"[4, 4]",-0.6498726020672658,False,2.8719839620904253,phase_diagram,5.924195170842085,8,14.235255472562214,4.552168906669325,10.0,2,0.7516624548300712,0.5
16.225707715772018,[8],0.13982553717046434,True,0.11751505548874075,phase_diagram,0.1157166992437128,8,14.235255472562214,16.230252287377358,20.0,2,0.9982565842508662,0.5
27.04177828285195,[8],0.8996342099355862,True,0.12671267673355646,phase_diagram,0.13139389920645642,8,14.235255472562214,27.03829090450011,50.0,2,0.9980395543052317,0.5
27.04177828285195,[8],0.8996342099355862,True,0.13172280232329742,phase_diagram,0.1406797572241702,8,14.235255472562214,27.035853535454315,100.0,2,0.9979000658562224,0.5
4.446753568141364,"[4, 4]",-0.6876239013263743,False,3.954278769328574,phase_diagram,6.235323416164114,8,14.235255472562214,4.5946281492370336,0.5,2,0.7635104087960938,0.8
4.480081033109882,"[4, 4]",-0.6852827094150136,False,3.6503346611678618,phase_diagram,6.131563171345044,8,14.235255472562214,4.612039388023379,1.0,2,0.7653641410374323,0.8
4.480081033109882,"[4, 4]",-0.6852827094150136,False,2.9510866837943768,phase_diagram,5.945928460124638,8,14.235255472562214,4.602379058410488,2.0,2,0.7517359014448848,0.8
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,3.1184666918478,phase_diagram,5.9595455741804075,8,14.235255472562214,4.845534694659044,5.0,2,0.750331827897885,0.8
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,2.918465235408272,phase_diagram,5.928108848046148,8,14.235255472562214,4.809554463857955,10.0,2,0.7514627493030617,0.8
16.225707715772018,[8],0.13982553717046434,True,0.19379594214983897,phase_diagram,0.22046278211227463,8,14.235255472562214,16.228474588224394,20.0,2,0.9966503098572335,0.8
27.04177828285195,[8],0.8996342099355862,True,0.19798109973111144,phase_diagram,0.2308903889069644,8,14.235255472562214,27.03804965469964,50.0,2,0.9965327217744567,0.8
26.674203719310114,[8],0.8738127861999659,True,0.21540752734639387,phase_diagram,0.2421182301799508,8,14.235255472562214,26.678024130501598,100.0,2,0.9963422540573563,0.8
4.446753568141364,"[4, 4]",-0.6876239013263743,False,8.213571581691633,phase_diagram,7.816228996387765,8,14.235255472562214,4.912729018613528,0.5,2,0.5017199425429978,1.2
4.480081033109882,"[4, 4]",-0.6852827094150136,False,6.437943713870722,phase_diagram,7.5963594322239185,8,14.235255472562214,4.759185536353961,1.0,2,0.6515040439932538,1.2
4.480081033109882,"[4, 4]",-0.6852827094150136,False,3.8458154135849076,phase_diagram,6.193904534504829,8,14.235255472562214,4.692895285244834,2.0,2,0.7712308765814777,1.2
4.480081033109882,"[4, 4]",-0.6852827094150136,False,3.5520367318492125,phase_diagram,6.822107627173303,8,14.235255472562214,8.075416209021867,5.0,2,0.902378020952981,1.2
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,3.074109110048589,phase_diagram,5.948670704394499,8,14.235255472562214,4.862968276769799,10.0,2,0.7500211214993353,1.2
16.38250299218755,[8],0.15084011128314875,True,0.31940446665803823,phase_diagram,0.35918854722003535,8,14.235255472562214,16.37840787190885,20.0,2,0.9945188786223027,1.2
26.674203719310114,[8],0.8738127861999659,True,0.32285457723847577,phase_diagram,0.36722932877377346,8,14.235255472562214,26.673982047779702,50.0,2,0.9944147592723731,1.2
26.674203719310114,[8],0.8738127861999659,True,0.32885313948652034,phase_diagram,0.3722397177455214,8,14.235255472562214,26.68160783499624,100.0,2,0.9942924547991367,1.2
3.7707632493048955,"[2, 2, 2, 2]",-0.7351109534652985,False,9.389982019455555,phase_diagram,7.889672786125883,8,14.235255472562214,5.320632528061589,0.5,2,0.40182101521498337,1.8
4.480081033109882,"[4, 4]",-0.6852827094150136,False,9.156726123547049,phase_diagram,7.832858781332524,8,14.235255472562214,5.421227095716921,1.0,2,0.4254357557496791,1.8
4.480081033109882,"[4, 4]",-0.6852827094150136,False,8.042369201350454,phase_diagram,7.770425191192781,8,14.235255472562214,5.469168857261734,2.0,2,0.5481025316742568,1.8
4.480081033109882,"[4, 4]",-0.6852827094150136,False,4.558231259778882,phase_diagram,6.434073395341439,8,14.235255472562214,5.492257551245816,5.0,2,0.779692335211826,1.8
4.5059610808490875,"[4, 4]",-0.6834646845970473,False,4.061306608302177,phase_diagram,6.155541022462789,8,14.235255472562214,5.106904238534865,10.0,2,0.7571948626497292,1.8
16.16023872042967,[8],0.1352264630289054,True,0.5309178859068149,phase_diagram,0.624616777811532,8,14.235255472562214,16.158588213328265,20.0,2,0.9902641358999729,1.8
26.674203719310114,[8],0.8738127861999659,True,0.48228576853235217,phase_diagram,0.5874676034294702,8,14.235255472562214,26.671067105252295,50.0,2,0.9909332424661583,1.8
26.674203719310114,[8],0.8738127861999659,True,0.48610818682737666,phase_diagram,0.5628186918698076,8,14.235255472562214,26.682461211354692,100.0,2,0.9912348407849207,1.8
3.7707632493048955,"[2, 2, 2, 2]",-0.7351109534652985,False,10.137937198185682,phase_diagram,7.851072750911499,8,14.235255472562214,6.344022879411423,0.5,2,0.37189311818034737,3.0
3.7707632493048955,"[2, 2, 2, 2]",-0.7351109534652985,False,10.29085538583077,phase_diagram,7.8411063992881695,8,14.235255472562214,6.566922460667024,1.0,2,0.35494580554679833,3.0
4.446753568141364,"[4, 4]",-0.6876239013263743,False,10.72512102587343,phase_diagram,7.8137779935683795,8,14.235255472562214,7.323602330734922,2.0,2,0.3404023989425083,3.0
4.480081033109882,"[4, 4]",-0.6852827094150136,False,12.394788817196897,phase_diagram,7.557144801960765,8,14.235255472562214,13.361582067660859,5.0,2,0.40832512801402876,3.0
4.480081033109882,"[4, 4]",-0.6852827094150136,False,11.837181111618982,phase_diagram,7.425004267727513,8,14.235255472562214,17.14912180072757,10.0,2,0.49239180844592884,3.0
15.569116432392603,[8],0.09370123089124346,True,6.1373679792726,phase_diagram,6.606284004644422,8,14.235255472562214,15.976643551397107,20.0,2,0.7854837954287299,3.0
26.060110827015787,[8],0.8306739121925438,True,2.0763316787091775,phase_diagram,2.891526881118155,8,14.235255472562214,25.514786578578434,50.0,2,0.9449972150710012,3.0
26.674203719310114,[8],0.8738127861999659,True,0.8935943132446149,phase_diagram,1.1589273911113844,8,14.235255472562214,26.690687470207163,100.0,2,0.9813006296150375,3.0
